Wall time,Step,Value
1575941932.8241673,0,9.0
1575941933.3071492,10,9.0
1575941933.4490871,20,10.0
1575941933.5889258,30,9.0
1575941933.727551,40,8.0
1575941933.873375,50,10.0
1575941934.361626,60,10.0
1575941934.5018582,70,8.0
1575941934.6385353,80,10.0
1575941934.7741802,90,9.0
1575941934.9155307,100,9.0
1575941935.9498575,110,10.0
1575941936.2955065,120,8.0
1575941936.6441975,130,10.0
1575941936.9909732,140,10.0
1575941937.3501017,150,9.0
1575941938.060869,160,9.0
1575941938.4405742,170,9.0
1575941938.813464,180,11.0
1575941939.1691804,190,11.0
1575941939.5470726,200,9.0
1575941940.2593105,210,9.0
1575941940.6459572,220,10.0
1575941941.009781,230,9.0
1575941941.366319,240,10.0
1575941941.7355406,250,9.0
1575941942.4540997,260,9.0
1575941942.8192794,270,8.0
1575941943.1930676,280,9.0
1575941943.5700579,290,10.0
1575941943.933895,300,10.0
1575941944.644147,310,11.0
1575941945.0445597,320,12.0
1575941945.5621493,330,19.0
1575941946.1352537,340,22.0
1575941946.8967865,350,49.0
1575941949.4412053,360,52.0
1575941950.5287259,370,96.0
1575941951.6118276,380,44.0
1575941952.6726103,390,41.0
1575941953.6819904,400,39.0
1575941957.4503057,410,86.0
1575941959.1280837,420,68.0
1575941960.6758916,430,27.0
1575941962.0470567,440,82.0
1575941963.1151917,450,17.0
1575941965.8992896,460,108.0
1575941969.4803047,470,139.0
1575941972.6874502,480,136.0
1575941975.9004076,490,101.0
1575941978.3758812,500,34.0
1575941985.0048287,510,111.0
1575941988.3019774,520,51.0
1575941991.3981047,530,129.0
1575941994.1667995,540,145.0
1575941997.0595055,550,111.0
1575942003.8740933,560,125.0
1575942006.809157,570,88.0
1575942009.1315558,580,62.0
1575942011.2123597,590,62.0
1575942013.9066613,600,85.0
1575942018.2729475,610,128.0
1575942021.8218622,620,132.0
1575942025.4500678,630,134.0
1575942029.2624075,640,132.0
1575942033.1247244,650,137.0
1575942043.216908,660,130.0
1575942046.4892187,670,125.0
1575942050.0934606,680,138.0
1575942053.820888,690,141.0
1575942057.550241,700,140.0
1575942066.6136112,710,200.0
1575942071.7508106,720,200.0
1575942076.8855948,730,179.0
1575942081.6486225,740,200.0
1575942086.43779,750,160.0
1575942097.171949,760,200.0
1575942101.7796054,770,190.0
1575942105.8546126,780,157.0
1575942110.3044722,790,136.0
1575942114.43117,800,129.0
1575942123.3010361,810,148.0
1575942127.1942651,820,156.0
1575942131.3355544,830,140.0
1575942135.6232638,840,154.0
1575942139.566095,850,110.0
1575942150.9966784,860,173.0
1575942155.954912,870,198.0
1575942160.2601812,880,199.0
1575942165.6662855,890,200.0
1575942171.064736,900,177.0
1575942183.3048847,910,200.0
1575942188.5689104,920,200.0
1575942193.9775856,930,200.0
1575942199.3430247,940,178.0
1575942204.831143,950,200.0
1575942217.345196,960,170.0
1575942222.668931,970,190.0
1575942227.4835758,980,196.0
1575942231.70492,990,189.0
1575942235.749245,1000,28.0
1575942246.9005885,1010,163.0
1575942252.098379,1020,197.0
1575942257.2359598,1030,200.0
1575942262.4944131,1040,182.0
1575942267.6813607,1050,183.0
1575942279.3367386,1060,138.0
1575942283.2047477,1070,163.0
1575942287.0698802,1080,146.0
1575942291.5296865,1090,146.0
1575942295.833766,1100,150.0
1575942305.6392906,1110,137.0
1575942309.8832655,1120,152.0
1575942314.0913587,1130,161.0
1575942318.1659172,1140,149.0
1575942322.2786355,1150,159.0
1575942332.9065754,1160,150.0
1575942337.2521381,1170,155.0
1575942341.5104733,1180,149.0
1575942345.8987727,1190,168.0
1575942350.1896203,1200,155.0
1575942361.4044914,1210,168.0
1575942365.6979485,1220,158.0
1575942370.1507416,1230,160.0
1575942374.570666,1240,168.0
1575942378.8089683,1250,152.0
1575942389.1711576,1260,177.0
1575942394.1125388,1270,200.0
1575942399.3432403,1280,191.0
1575942404.678968,1290,200.0
1575942409.6936376,1300,200.0
1575942421.2940514,1310,166.0
1575942422.978205,1320,82.0
1575942424.5558856,1330,107.0
1575942425.7274547,1340,19.0
1575942426.6861694,1350,66.0
1575942430.6897259,1360,200.0
1575942435.603095,1370,200.0
1575942440.7575965,1380,200.0
1575942446.1026452,1390,196.0
1575942451.482393,1400,200.0
1575942464.4402344,1410,200.0
1575942469.01772,1420,142.0
1575942473.0550697,1430,132.0
1575942477.2046165,1440,130.0
1575942481.7719817,1450,181.0
1575942490.7810414,1460,119.0
1575942492.3063612,1470,137.0
1575942495.6327918,1480,124.0
1575942498.8721013,1490,114.0
1575942502.379409,1500,135.0
1575942511.2930396,1510,107.0
1575942514.3630161,1520,112.0
1575942517.5160367,1530,107.0
1575942520.761414,1540,119.0
1575942524.014394,1550,124.0
1575942531.5437796,1560,121.0
1575942535.4291902,1570,141.0
1575942539.2199526,1580,124.0
1575942543.0196316,1590,139.0
1575942546.7970243,1600,138.0
1575942554.455195,1610,25.0
1575942554.82561,1620,11.0
1575942555.2392683,1630,10.0
1575942555.6940343,1640,9.0
1575942556.1593673,1650,10.0
1575942556.9691157,1660,8.0
1575942557.5311847,1670,10.0
1575942558.0708604,1680,26.0
1575942560.3109674,1690,200.0
1575942563.163259,1700,200.0
1575942575.117907,1710,194.0
1575942578.6112719,1720,89.0
1575942582.0266845,1730,154.0
1575942585.6386366,1740,131.0
1575942589.0657096,1750,141.0
1575942599.3785112,1760,145.0
1575942603.7355747,1770,138.0
1575942607.964747,1780,154.0
1575942611.953334,1790,156.0
1575942616.0364711,1800,168.0
1575942626.8223212,1810,141.0
1575942630.6917377,1820,158.0
1575942634.8212907,1830,138.0
1575942638.7896173,1840,142.0
1575942642.5401843,1850,136.0
1575942653.6572568,1860,129.0
1575942657.3050637,1870,134.0
1575942661.0341215,1880,133.0
1575942664.8114743,1890,130.0
1575942668.5406911,1900,135.0
1575942678.082802,1910,160.0
1575942683.2211173,1920,200.0
1575942688.6374254,1930,184.0
1575942694.096139,1940,200.0
1575942699.5452125,1950,200.0
1575942711.635465,1960,200.0
1575942716.922221,1970,200.0
1575942721.7515686,1980,183.0
1575942725.9593308,1990,200.0
1575942730.5327528,2000,200.0
1575942743.1671484,2010,200.0
1575942748.4367108,2020,200.0
1575942753.6477985,2030,200.0
1575942758.8558528,2040,200.0
1575942764.1779552,2050,200.0
1575942773.4875295,2060,198.0
1575942778.7273924,2070,200.0
1575942783.4623027,2080,200.0
1575942788.5000794,2090,200.0
1575942793.729215,2100,200.0
1575942806.4638948,2110,200.0
1575942811.7579865,2120,200.0
1575942817.0597115,2130,200.0
1575942822.4314501,2140,200.0
1575942827.6217968,2150,180.0
1575942840.3666844,2160,200.0
1575942845.904988,2170,200.0
1575942851.15821,2180,200.0
1575942856.4576838,2190,173.0
1575942861.7019866,2200,200.0
1575942873.3291392,2210,124.0
1575942878.4289725,2220,169.0
1575942883.1674962,2230,187.0
1575942888.2646801,2240,200.0
1575942893.0813074,2250,200.0
1575942905.7251909,2260,200.0
1575942911.2428532,2270,200.0
1575942916.716989,2280,200.0
1575942921.8655312,2290,200.0
1575942926.9371126,2300,200.0
1575942937.6643088,2310,118.0
1575942942.6716866,2320,179.0
1575942947.427164,2330,144.0
1575942952.1728747,2340,118.0
1575942957.1972363,2350,137.0
1575942966.5559223,2360,121.0
1575942970.5251088,2370,142.0
1575942974.7971878,2380,147.0
1575942978.7180324,2390,153.0
1575942982.251885,2400,132.0
1575942989.6507366,2410,116.0
1575942991.5098495,2420,73.0
1575942993.4774792,2430,71.0
1575942995.4003708,2440,96.0
1575942997.4917219,2450,86.0
1575943003.40884,2460,97.0
1575943007.6799154,2470,118.0
1575943012.2269206,2480,200.0
1575943017.0161288,2490,190.0
1575943021.607734,2500,200.0
1575943031.2159522,2510,183.0
1575943036.0115783,2520,179.0
1575943041.167568,2530,200.0
1575943045.7617176,2540,172.0
1575943050.309887,2550,196.0
1575943060.0813763,2560,200.0
1575943065.3998687,2570,200.0
1575943070.6661167,2580,200.0
1575943076.0769463,2590,200.0
1575943081.4041035,2600,200.0
1575943093.806869,2610,198.0
1575943099.0170612,2620,200.0
1575943103.8470798,2630,200.0
1575943109.2240517,2640,200.0
1575943114.5930378,2650,200.0
1575943127.2690756,2660,200.0
1575943132.7164085,2670,200.0
1575943137.2731504,2680,185.0
1575943142.437643,2690,129.0
1575943147.858036,2700,195.0
1575943158.1909328,2710,200.0
1575943163.683921,2720,200.0
1575943169.1696324,2730,200.0
1575943174.3982115,2740,200.0
1575943178.8276503,2750,200.0
1575943188.4506023,2760,200.0
1575943192.438287,2770,153.0
1575943196.571679,2780,186.0
1575943200.9134843,2790,163.0
1575943205.48741,2800,69.0
1575943216.4725735,2810,164.0
1575943221.4926307,2820,200.0
1575943226.5903864,2830,200.0
1575943231.8254588,2840,198.0
1575943237.0719576,2850,148.0
1575943248.6332948,2860,200.0
1575943252.6573105,2870,167.0
1575943257.156079,2880,153.0
1575943261.6603055,2890,167.0
1575943266.4020197,2900,183.0
1575943277.1862566,2910,194.0
1575943282.1134503,2920,169.0
1575943287.5509539,2930,200.0
1575943292.9931443,2940,200.0
1575943298.3508346,2950,184.0
1575943310.4309504,2960,189.0
1575943315.8889642,2970,200.0
1575943320.4551785,2980,94.0
1575943325.6603668,2990,95.0
1575943330.700185,3000,109.0
1575943343.2276027,3010,200.0
1575943348.3052487,3020,166.0
1575943353.3932765,3030,200.0
1575943357.8155797,3040,146.0
1575943361.9857137,3050,187.0
1575943374.2982278,3060,156.0
1575943378.6810248,3070,195.0
1575943384.0330148,3080,200.0
1575943389.1630974,3090,200.0
1575943394.5026422,3100,185.0
1575943406.9816453,3110,200.0
1575943411.8204112,3120,199.0
1575943416.2191958,3130,197.0
1575943421.1940446,3140,200.0
1575943425.7254806,3150,47.0
1575943432.063949,3160,200.0
1575943437.5130591,3170,200.0
1575943443.1563776,3180,200.0
1575943448.6647623,3190,200.0
1575943454.1056015,3200,200.0
1575943466.9174056,3210,200.0
1575943471.6396816,3220,136.0
1575943476.1636338,3230,116.0
1575943480.5346246,3240,111.0
1575943485.5832784,3250,200.0
1575943497.9761045,3260,200.0
1575943503.1249242,3270,149.0
1575943507.0809956,3280,137.0
1575943511.9484737,3290,200.0
1575943515.1586924,3300,186.0
1575943527.1136966,3310,101.0
1575943532.19916,3320,200.0
1575943536.0630665,3330,124.0
1575943539.0976648,3340,102.0
1575943542.1362426,3350,104.0
1575943549.5704613,3360,121.0
1575943552.8862808,3370,126.0
1575943556.1861029,3380,124.0
1575943559.3990269,3390,117.0
1575943562.8463345,3400,125.0
1575943570.8570616,3410,119.0
1575943574.2705374,3420,126.0
1575943577.7098198,3430,118.0
1575943581.1500247,3440,117.0
1575943584.6342824,3450,127.0
1575943593.2664354,3460,134.0
1575943597.1533902,3470,153.0
1575943600.691365,3480,140.0
1575943604.259925,3490,135.0
1575943607.6694715,3500,139.0
1575943616.472103,3510,171.0
1575943621.990239,3520,200.0
1575943627.495304,3530,200.0
1575943632.8559098,3540,200.0
1575943638.1727657,3550,200.0
1575943650.4178414,3560,200.0
1575943655.29114,3570,152.0
1575943659.6150885,3580,147.0
1575943663.7380183,3590,163.0
1575943668.0015712,3600,161.0
1575943676.952696,3610,145.0
1575943680.9082556,3620,133.0
1575943684.5425255,3630,132.0
1575943687.9626064,3640,120.0
1575943691.1522884,3650,112.0
1575943699.144101,3660,136.0
1575943703.6756449,3670,176.0
1575943707.820818,3680,173.0
1575943712.2628698,3690,119.0
1575943715.782826,3700,117.0
1575943723.939962,3710,157.0
1575943728.38766,3720,167.0
1575943732.9019809,3730,176.0
1575943737.554301,3740,159.0
1575943742.4654107,3750,174.0
1575943754.2620106,3760,176.0
1575943759.2416408,3770,190.0
1575943764.1752114,3780,168.0
1575943769.318785,3790,185.0
1575943774.3247244,3800,200.0
1575943785.9882903,3810,200.0
