Wall time,Step,Value
1575930205.0280976,0,8.0
1575930205.647057,10,9.0
1575930205.8252044,20,19.0
1575930205.995918,30,27.0
1575930206.1639152,40,15.0
1575930206.3249154,50,10.0
1575930206.979434,60,9.0
1575930207.5501356,70,9.0
1575930207.9095964,80,9.0
1575930208.367382,90,17.0
1575930209.134138,100,29.0
1575930210.2419124,110,15.0
1575930210.8174462,120,21.0
1575930211.5525424,130,55.0
1575930212.7133234,140,21.0
1575930214.4402735,150,68.0
1575930222.1583455,160,187.0
1575930226.0672934,170,97.0
1575930230.9268355,180,138.0
1575930235.9075832,190,197.0
1575930241.0434222,200,166.0
1575930251.9235482,210,164.0
1575930257.0073254,220,167.0
1575930262.540694,230,159.0
1575930267.8203433,240,200.0
1575930272.9326994,250,200.0
1575930285.1987255,260,170.0
1575930290.6257014,270,200.0
1575930296.5124547,280,200.0
1575930301.7537296,290,200.0
1575930307.4430246,300,200.0
1575930320.5762653,310,200.0
1575930326.265276,320,200.0
1575930331.9214792,330,200.0
1575930337.613073,340,200.0
1575930343.280885,350,200.0
1575930357.4050953,360,200.0
1575930363.6821017,370,200.0
1575930372.191006,380,200.0
1575930378.9020402,390,200.0
1575930383.6930194,400,164.0
1575930396.7043707,410,200.0
1575930403.9288409,420,180.0
1575930412.8625546,430,200.0
1575930420.298796,440,200.0
1575930427.7049744,450,200.0
1575930443.9464154,460,200.0
1575930449.780769,470,200.0
1575930455.4053433,480,200.0
1575930461.0008788,490,200.0
1575930466.9463282,500,200.0
1575930479.8822799,510,200.0
1575930487.0424821,520,200.0
1575930494.4623656,530,200.0
1575930500.462742,540,200.0
1575930506.1551292,550,200.0
1575930519.7062185,560,200.0
1575930525.7996223,570,200.0
1575930531.3018427,580,200.0
1575930537.0404115,590,200.0
1575930542.676598,600,199.0
1575930555.417687,610,200.0
1575930561.0831242,620,200.0
1575930566.730032,630,200.0
1575930572.3464448,640,200.0
1575930578.0416682,650,200.0
1575930591.0180354,660,200.0
1575930596.6695282,670,200.0
1575930602.2972255,680,191.0
1575930607.8528595,690,200.0
1575930613.3704925,700,200.0
1575930626.4127703,710,193.0
1575930632.1967812,720,200.0
1575930637.8829112,730,200.0
1575930643.6807969,740,200.0
1575930649.066426,750,200.0
