Wall time,Step,Value
1575936273.9544709,0,14.0
1575936275.100306,10,10.0
1575936275.2942574,20,36.0
1575936275.5454178,30,114.0
1575936276.2687268,40,9.0
1575936276.689738,50,9.0
1575936277.4379363,60,10.0
1575936277.8339314,70,8.0
1575936278.2004056,80,9.0
1575936278.6163294,90,11.0
1575936279.1281886,100,25.0
1575936280.8323932,110,63.0
1575936283.138874,120,59.0
1575936284.9660888,130,11.0
1575936288.0503924,140,74.0
1575936293.2037852,150,200.0
1575936304.9864156,160,200.0
1575936310.369351,170,200.0
1575936315.811241,180,200.0
1575936321.1704051,190,200.0
1575936326.6571517,200,200.0
1575936339.519093,210,200.0
1575936344.4982202,220,200.0
1575936349.9594662,230,200.0
1575936355.4148436,240,200.0
1575936360.6986282,250,167.0
1575936372.3373415,260,162.0
1575936377.8984008,270,200.0
1575936382.3822758,280,200.0
1575936385.9368773,290,54.0
1575936391.242206,300,200.0
1575936401.9209697,310,153.0
1575936406.415238,320,162.0
1575936410.7126184,330,180.0
1575936415.883963,340,152.0
1575936421.346903,350,200.0
1575936434.1489575,360,200.0
1575936439.5652115,370,200.0
1575936444.803788,380,200.0
1575936450.397344,390,200.0
1575936455.9202433,400,200.0
1575936468.5505946,410,200.0
1575936473.2736316,420,200.0
1575936477.9870086,430,200.0
1575936481.981441,440,200.0
1575936485.354159,450,124.0
1575936494.602366,460,129.0
1575936498.44127,470,115.0
1575936501.8788986,480,130.0
1575936505.8329878,490,135.0
1575936511.0145082,500,200.0
1575936521.0411234,510,147.0
1575936525.4206176,520,155.0
1575936530.545061,530,200.0
1575936535.7198968,540,200.0
1575936539.3187149,550,130.0
1575936549.3253267,560,125.0
1575936553.5022972,570,148.0
1575936558.496274,580,200.0
1575936563.454169,590,136.0
1575936568.0620832,600,200.0
1575936578.2576613,610,124.0
1575936581.547955,620,125.0
1575936584.9956486,630,121.0
1575936588.0911288,640,100.0
1575936591.6022196,650,137.0
1575936599.573722,660,133.0
1575936602.9007707,670,128.0
1575936606.5237243,680,106.0
1575936610.1027694,690,112.0
1575936613.002014,700,108.0
1575936620.0051434,710,104.0
1575936622.8968253,720,116.0
1575936626.025748,730,110.0
1575936629.3597705,740,120.0
1575936634.93499,750,200.0
1575936645.7194352,760,183.0
1575936649.1699483,770,118.0
1575936652.4962382,780,121.0
1575936656.1423557,790,136.0
1575936659.6215532,800,143.0
1575936667.6717894,810,139.0
1575936670.8651342,820,116.0
1575936674.1218383,830,138.0
1575936677.2700446,840,22.0
1575936680.8006878,850,174.0
1575936690.2269602,860,112.0
1575936693.4908907,870,119.0
1575936696.8166478,880,124.0
1575936699.5952182,890,92.0
1575936702.1914003,900,14.0
1575936708.8825743,910,104.0
1575936711.8484993,920,112.0
1575936714.9541059,930,119.0
1575936717.9760125,940,112.0
1575936721.096887,950,113.0
1575936728.4340405,960,125.0
1575936731.825482,970,124.0
1575936735.9239433,980,143.0
1575936739.5877035,990,125.0
1575936743.2134457,1000,132.0
1575936751.484633,1010,127.0
1575936755.3962376,1020,146.0
1575936760.1714847,1030,147.0
1575936763.7705786,1040,65.0
1575936768.6956646,1050,162.0
1575936779.5636747,1060,172.0
1575936785.0985162,1070,200.0
1575936790.5094988,1080,200.0
1575936795.9267373,1090,197.0
1575936801.4180918,1100,200.0
1575936812.767321,1110,166.0
1575936817.6534274,1120,185.0
1575936823.0811386,1130,200.0
1575936828.5273447,1140,200.0
1575936833.9580758,1150,200.0
1575936846.5775144,1160,200.0
1575936851.9798045,1170,200.0
1575936857.519004,1180,200.0
1575936862.9697907,1190,200.0
1575936868.352141,1200,200.0
1575936880.508385,1210,167.0
1575936885.1616375,1220,53.0
1575936890.323272,1230,200.0
1575936895.5578177,1240,200.0
1575936900.3159504,1250,200.0
1575936908.0941193,1260,200.0
1575936913.30623,1270,200.0
1575936918.3573234,1280,197.0
1575936923.8955498,1290,200.0
1575936928.822591,1300,187.0
1575936938.0077183,1310,124.0
1575936941.715493,1320,140.0
1575936945.816829,1330,160.0
1575936949.9637673,1340,140.0
1575936954.3352323,1350,162.0
1575936963.2880301,1360,116.0
1575936967.1307514,1370,140.0
1575936971.1453385,1380,139.0
1575936973.3313513,1390,13.0
1575936974.0016217,1400,32.0
1575936977.9178715,1410,130.0
1575936981.566787,1420,135.0
1575936985.1067557,1430,131.0
1575936989.0032673,1440,134.0
1575936993.0767424,1450,153.0
1575937003.3452642,1460,171.0
1575937008.6784205,1470,198.0
1575937014.1833203,1480,198.0
1575937019.279631,1490,175.0
1575937024.162589,1500,172.0
1575937035.074327,1510,157.0
1575937039.3231168,1520,159.0
1575937044.014596,1530,169.0
1575937048.7265213,1540,165.0
1575937054.1076677,1550,200.0
1575937066.670719,1560,200.0
1575937072.065389,1570,200.0
1575937077.4903014,1580,200.0
1575937083.1328435,1590,200.0
1575937087.7954087,1600,164.0
1575937099.3247204,1610,200.0
1575937104.8213787,1620,200.0
1575937110.2415202,1630,200.0
1575937115.7208571,1640,196.0
1575937121.0460134,1650,200.0
1575937132.8470879,1660,200.0
1575937137.168184,1670,137.0
1575937141.3350017,1680,133.0
1575937146.1908424,1690,174.0
1575937150.3469012,1700,89.0
1575937156.413531,1710,103.0
1575937160.294358,1720,135.0
1575937164.9963634,1730,171.0
1575937169.3920102,1740,156.0
1575937173.8881748,1750,171.0
1575937185.0871713,1760,200.0
1575937190.553904,1770,200.0
1575937195.9660819,1780,200.0
1575937199.0085025,1790,116.0
1575937201.2318878,1800,160.0
1575937207.9657516,1810,148.0
1575937212.2531645,1820,200.0
1575937217.4625452,1830,200.0
1575937223.088528,1840,200.0
1575937228.64443,1850,200.0
1575937241.2524402,1860,200.0
1575937246.826821,1870,200.0
1575937252.4322226,1880,200.0
1575937257.5518715,1890,171.0
1575937262.805672,1900,200.0
1575937275.2114663,1910,200.0
1575937280.791414,1920,200.0
1575937286.2517264,1930,200.0
1575937291.5624526,1940,200.0
1575937296.9551327,1950,200.0
1575937307.0355585,1960,157.0
1575937311.3832428,1970,156.0
1575937315.251452,1980,136.0
1575937318.9983025,1990,138.0
1575937323.2897663,2000,140.0
1575937334.8932347,2010,200.0
1575937340.356527,2020,200.0
1575937345.7414234,2030,200.0
1575937351.0009491,2040,200.0
1575937356.4301898,2050,200.0
1575937369.0179684,2060,143.0
