Wall time,Step,Value
1575934823.57194,0,20.0
1575934825.0442924,10,76.0
1575934825.2299125,20,8.0
1575934825.7908266,30,24.0
1575934826.5674496,40,44.0
1575934827.1654572,50,27.0
1575934828.2111588,60,15.0
1575934828.6199355,70,14.0
1575934829.0269165,80,13.0
1575934829.4171479,90,12.0
1575934829.9840422,100,27.0
1575934832.500116,110,106.0
1575934833.2723877,120,20.0
1575934833.7376673,130,16.0
1575934834.0805504,140,11.0
1575934834.3980472,150,10.0
1575934835.0327065,160,10.0
1575934835.3329172,170,12.0
1575934835.6434932,180,9.0
1575934835.929402,190,9.0
1575934836.226853,200,12.0
1575934836.8153718,210,11.0
1575934837.1277683,220,11.0
1575934837.4885967,230,12.0
1575934837.8173954,240,11.0
1575934838.2339673,250,13.0
1575934839.0049462,260,12.0
1575934839.3189948,270,12.0
1575934839.6733253,280,16.0
1575934840.087421,290,15.0
1575934841.023878,300,15.0
1575934842.1334126,310,14.0
1575934842.5903096,320,16.0
1575934843.1663084,330,49.0
1575934843.7680707,340,26.0
1575934844.6828413,350,58.0
1575934848.031042,360,115.0
1575934849.825654,370,75.0
1575934853.1570907,380,200.0
1575934857.804641,390,200.0
1575934860.3208146,400,47.0
1575934864.3787646,410,87.0
1575934866.4196374,420,74.0
1575934868.284527,430,86.0
1575934870.5502865,440,111.0
1575934873.225982,450,123.0
1575934880.6599364,460,155.0
1575934884.3586836,470,200.0
1575934888.2431383,480,200.0
1575934891.18001,490,97.0
1575934894.0986738,500,126.0
1575934902.8805516,510,161.0
1575934906.7516336,520,200.0
1575934910.7103982,530,200.0
1575934914.666727,540,200.0
1575934918.6576982,550,186.0
1575934927.8103738,560,163.0
1575934930.3882942,570,141.0
1575934932.3375747,580,80.0
1575934933.7390676,590,64.0
1575934935.9614654,600,144.0
1575934942.1168754,610,80.0
1575934945.0783465,620,154.0
1575934946.7581327,630,47.0
1575934947.3422806,640,27.0
1575934947.6669223,650,10.0
1575934948.218946,660,9.0
1575934948.4785542,670,9.0
1575934948.8167343,680,9.0
1575934949.0829952,690,10.0
1575934949.3636541,700,10.0
1575934949.8992867,710,9.0
1575934950.3122044,720,47.0
1575934952.499712,730,175.0
1575934955.6112237,740,155.0
1575934959.1848114,750,200.0
1575934968.8789535,760,200.0
1575934972.8613138,770,200.0
1575934976.8327577,780,200.0
1575934980.7992277,790,200.0
1575934984.7884874,800,200.0
1575934994.4256759,810,200.0
1575934998.401695,820,200.0
1575935002.4095745,830,200.0
