Wall time,Step,Value
1575941734.3318582,0,25.0
1575941734.7971776,10,10.0
1575941734.9191482,20,9.0
1575941735.044587,30,8.0
1575941735.1750767,40,14.0
1575941735.3042872,50,10.0
1575941735.7462366,60,9.0
1575941735.8716273,70,11.0
1575941735.9870186,80,10.0
1575941736.1070983,90,9.0
1575941736.6594045,100,11.0
1575941737.265965,110,9.0
1575941737.5771968,120,10.0
1575941737.9043894,130,12.0
1575941738.2351303,140,9.0
1575941738.5502477,150,9.0
1575941739.144158,160,9.0
1575941739.4561017,170,11.0
1575941739.7719939,180,10.0
1575941740.1306415,190,11.0
1575941740.6782434,200,12.0
1575941741.4495068,210,10.0
1575941741.7633286,220,10.0
1575941742.0710897,230,9.0
1575941742.4294786,240,8.0
1575941742.7609787,250,10.0
1575941743.4143803,260,17.0
1575941743.968385,270,19.0
1575941744.6018302,280,17.0
1575941745.4941359,290,50.0
1575941746.2804356,300,27.0
1575941747.8833025,310,26.0
1575941748.6632092,320,32.0
1575941749.4201083,330,40.0
1575941750.3913713,340,53.0
1575941751.1847959,350,31.0
1575941753.2730818,360,71.0
1575941754.5037975,370,53.0
1575941755.5629044,380,37.0
1575941756.7758555,390,66.0
1575941757.9531002,400,55.0
1575941760.4187257,410,51.0
1575941761.5414965,420,48.0
1575941762.7306852,430,40.0
1575941763.9335997,440,59.0
1575941765.2022703,450,67.0
1575941768.0336223,460,51.0
1575941769.3849013,470,60.0
1575941770.7742448,480,46.0
1575941772.3476868,490,54.0
1575941774.215381,500,71.0
1575941779.038573,510,102.0
1575941781.741306,520,147.0
1575941784.7745345,530,140.0
1575941788.072621,540,141.0
1575941791.3329265,550,126.0
1575941798.705824,560,154.0
1575941802.2442448,570,157.0
1575941805.9377358,580,151.0
1575941809.7199888,590,189.0
1575941813.2803626,600,188.0
1575941821.64255,610,139.0
1575941825.7923486,620,146.0
1575941829.8547008,630,161.0
1575941833.3499053,640,150.0
1575941837.3703766,650,187.0
1575941846.6750436,660,198.0
1575941850.6501513,670,175.0
1575941854.722878,680,194.0
1575941858.690442,690,200.0
1575941862.4711921,700,169.0
1575941871.0274558,710,184.0
1575941875.2040498,720,190.0
1575941878.036869,730,153.0
1575941881.9741092,740,187.0
1575941885.9339836,750,178.0
1575941895.9453378,760,161.0
1575941900.3077276,770,192.0
1575941904.7674274,780,200.0
1575941909.2228956,790,200.0
1575941913.6514413,800,171.0
1575941923.660247,810,149.0
1575941927.666124,820,176.0
1575941931.5254867,830,148.0
1575941935.096837,840,182.0
1575941939.047917,850,200.0
1575941947.5644045,860,165.0
1575941951.9724572,870,184.0
1575941955.9478283,880,200.0
1575941960.3147743,890,200.0
1575941964.5722675,900,187.0
1575941975.018647,910,200.0
1575941979.4978414,920,200.0
1575941983.997055,930,200.0
1575941988.3545713,940,200.0
1575941992.9042242,950,200.0
1575942003.567043,960,200.0
1575942007.229839,970,159.0
1575942011.085307,980,176.0
1575942014.5661027,990,143.0
1575942017.669649,1000,118.0
1575942025.755259,1010,152.0
1575942029.5452895,1020,158.0
1575942033.4849901,1030,171.0
1575942036.9731123,1040,159.0
1575942040.8748467,1050,178.0
1575942049.5423093,1060,178.0
1575942053.2905076,1070,157.0
1575942056.382316,1080,124.0
1575942059.165407,1090,166.0
1575942062.6768093,1100,170.0
1575942072.3520756,1110,200.0
1575942076.310532,1120,178.0
1575942080.401289,1130,200.0
1575942084.7332118,1140,200.0
1575942088.8931446,1150,169.0
1575942098.535284,1160,174.0
1575942102.0833821,1170,150.0
1575942105.4419749,1180,139.0
1575942109.6215982,1190,200.0
1575942114.0616238,1200,200.0
1575942124.4993415,1210,200.0
1575942128.8344405,1220,170.0
1575942132.7711504,1230,172.0
1575942136.5706575,1240,171.0
1575942140.0356624,1250,144.0
1575942148.1669178,1260,172.0
1575942152.1140754,1270,176.0
1575942155.7342856,1280,179.0
1575942159.3175278,1290,181.0
1575942163.1036263,1300,32.0
1575942169.350471,1310,200.0
1575942173.1233401,1320,162.0
1575942176.3145723,1330,166.0
1575942180.061246,1340,164.0
1575942183.5295315,1350,145.0
1575942191.5279436,1360,157.0
1575942195.1701062,1370,163.0
1575942198.8639128,1380,172.0
1575942202.2491083,1390,161.0
1575942205.7996552,1400,161.0
1575942214.7538784,1410,162.0
1575942218.6398356,1420,169.0
1575942222.3725736,1430,170.0
1575942226.0985887,1440,159.0
1575942229.8823385,1450,169.0
1575942239.3992083,1460,164.0
1575942243.3137364,1470,182.0
1575942246.9737952,1480,161.0
1575942250.7085035,1490,160.0
1575942254.3376284,1500,157.0
1575942263.8443298,1510,154.0
1575942267.178938,1520,142.0
1575942270.644246,1530,143.0
1575942274.1292822,1540,148.0
1575942277.5270426,1550,157.0
1575942286.0022352,1560,154.0
1575942289.314575,1570,144.0
1575942292.6592555,1580,151.0
1575942295.924559,1590,148.0
1575942299.0109286,1600,133.0
1575942306.2051823,1610,135.0
1575942307.5637543,1620,183.0
1575942310.8886158,1630,139.0
