Wall time,Step,Value
1575930844.7262769,0,63.0
1575930847.600816,10,200.0
1575930849.5547957,20,60.0
1575930851.0545912,30,48.0
1575930852.7509634,40,35.0
1575930854.2392962,50,50.0
1575930859.085539,60,153.0
1575930861.6051533,70,70.0
1575930864.2708254,80,117.0
1575930868.938723,90,148.0
1575930873.8839495,100,200.0
1575930885.2879791,110,200.0
1575930889.9021323,120,178.0
1575930894.2088666,130,150.0
1575930897.294295,140,28.0
1575930900.1145215,150,114.0
1575930907.3653033,160,154.0
1575930912.2313192,170,200.0
1575930917.017421,180,175.0
1575930920.476823,190,200.0
1575930925.336559,200,200.0
1575930933.9924994,210,182.0
1575930938.646837,220,200.0
1575930941.8944974,230,105.0
1575930945.4646618,240,200.0
1575930950.404283,250,166.0
1575930959.6279788,260,200.0
1575930964.6982505,270,157.0
1575930969.5213904,280,173.0
1575930974.2911098,290,200.0
1575930978.4293294,300,187.0
1575930989.474042,310,200.0
1575930994.3263655,320,157.0
1575930998.2007945,330,161.0
1575931001.6100774,340,118.0
1575931004.5069492,350,116.0
1575931010.8408563,360,135.0
1575931012.83452,370,61.0
1575931015.414774,380,165.0
1575931019.9421844,390,200.0
1575931024.061905,400,144.0
1575931032.9852448,410,194.0
1575931037.5362706,420,177.0
1575931041.7185547,430,186.0
1575931046.3557045,440,74.0
1575931050.1025321,450,115.0
1575931056.9431853,460,139.0
1575931061.528918,470,144.0
1575931065.525694,480,148.0
1575931069.137271,490,142.0
1575931072.8717494,500,148.0
1575931074.1876698,510,38.0
1575931075.8792489,520,125.0
1575931079.0603874,530,145.0
1575931082.683308,540,159.0
1575931086.3341987,550,28.0
1575931094.797887,560,9.0
1575931098.4007838,570,164.0
1575931101.3125255,580,173.0
1575931104.7113402,590,172.0
1575931108.498727,600,178.0
1575931114.230377,610,116.0
1575931116.6733553,620,105.0
1575931118.9708042,630,139.0
1575931122.701781,640,138.0
1575931124.9341304,650,161.0
1575931133.1072843,660,175.0
1575931136.9755354,670,200.0
1575931140.6325057,680,87.0
1575931143.8235178,690,161.0
1575931146.0844967,700,139.0
1575931155.911765,710,178.0
1575931159.297005,720,177.0
1575931162.2025607,730,180.0
1575931165.120544,740,138.0
1575931168.0305188,750,22.0
1575931170.2587721,760,135.0
1575931173.5388613,770,162.0
1575931176.864213,780,200.0
1575931180.5899107,790,170.0
1575931183.7801497,800,89.0
1575931187.7720726,810,186.0
1575931190.6553693,820,16.0
1575931191.3828576,830,125.0
1575931194.8239691,840,165.0
1575931198.759288,850,200.0
1575931209.0097327,860,200.0
1575931213.330924,870,200.0
1575931216.5396028,880,97.0
1575931220.6854043,890,153.0
1575931224.2501738,900,115.0
1575931232.1229298,910,200.0
1575931235.8647206,920,200.0
1575931239.5302196,930,200.0
1575931243.3058875,940,149.0
1575931246.254147,950,197.0
1575931256.0937617,960,156.0
1575931259.6020525,970,147.0
1575931262.162055,980,200.0
1575931264.4714577,990,128.0
1575931268.253536,1000,173.0
1575931276.0775416,1010,139.0
1575931278.6443136,1020,149.0
1575931282.4373438,1030,164.0
1575931285.1444273,1040,57.0
1575931288.3155022,1050,160.0
1575931295.767691,1060,145.0
1575931299.1251454,1070,200.0
1575931301.9399617,1080,131.0
1575931305.282708,1090,164.0
1575931308.0396996,1100,119.0
1575931313.5195067,1110,134.0
1575931316.5232477,1120,132.0
1575931319.0302963,1130,12.0
1575931319.689858,1140,10.0
1575931323.380025,1150,200.0
1575931331.399668,1160,200.0
1575931334.6812053,1170,200.0
1575931336.7782328,1180,144.0
1575931338.6924584,1190,146.0
1575931342.0942976,1200,164.0
1575931349.7877038,1210,160.0
1575931352.8466504,1220,188.0
1575931355.3056302,1230,122.0
1575931357.313694,1240,53.0
1575931361.0074904,1250,183.0
1575931367.7815762,1260,54.0
1575931371.0523365,1270,18.0
1575931372.7768981,1280,200.0
1575931376.8141236,1290,187.0
1575931379.8066583,1300,179.0
1575931388.6559858,1310,158.0
1575931392.3741403,1320,200.0
1575931395.6579993,1330,200.0
1575931399.5688102,1340,200.0
1575931401.749269,1350,125.0
1575931410.720407,1360,200.0
1575931414.993972,1370,200.0
1575931418.0866315,1380,200.0
1575931422.0816414,1390,200.0
1575931425.4977093,1400,125.0
1575931435.0209208,1410,137.0
1575931438.2771919,1420,138.0
1575931440.904232,1430,141.0
1575931443.9280279,1440,200.0
1575931447.04328,1450,200.0
1575931456.1479518,1460,183.0
1575931457.320312,1470,143.0
1575931460.4985757,1480,200.0
1575931464.780177,1490,200.0
1575931468.4491656,1500,114.0
1575931475.583006,1510,144.0
1575931478.180985,1520,31.0
1575931482.497132,1530,200.0
1575931485.8677187,1540,200.0
1575931489.564926,1550,200.0
1575931498.0219364,1560,147.0
1575931501.449784,1570,200.0
1575931505.138362,1580,171.0
1575931508.1056018,1590,173.0
1575931511.3627326,1600,136.0
1575931517.3672686,1610,200.0
1575931520.440586,1620,119.0
1575931523.7723997,1630,120.0
1575931527.128721,1640,129.0
1575931529.7579234,1650,12.0
1575931532.9179285,1660,60.0
1575931535.8879087,1670,142.0
1575931538.6528425,1680,156.0
1575931542.6252882,1690,110.0
1575931546.0735266,1700,200.0
1575931555.290152,1710,104.0
1575931557.4445393,1720,37.0
1575931560.1389632,1730,115.0
1575931563.510868,1740,20.0
1575931564.5738645,1750,106.0
1575931570.703837,1760,123.0
1575931572.7487752,1770,40.0
1575931575.557367,1780,150.0
1575931578.8180919,1790,148.0
1575931582.0183058,1800,143.0
1575931589.4995592,1810,135.0
1575931592.57236,1820,137.0
1575931595.5668216,1830,102.0
1575931597.3989277,1840,200.0
1575931601.2843888,1850,200.0
1575931610.996514,1860,186.0
1575931614.2386959,1870,200.0
1575931617.7284214,1880,200.0
1575931621.84055,1890,182.0
1575931623.9226565,1900,140.0
1575931630.3802848,1910,23.0
1575931633.5543683,1920,200.0
1575931637.3535168,1930,164.0
1575931640.8540273,1940,116.0
1575931643.3386261,1950,15.0
1575931646.612526,1960,198.0
1575931649.5469186,1970,12.0
1575931653.27655,1980,200.0
1575931656.818654,1990,200.0
1575931660.6617324,2000,66.0
1575931671.0351222,2010,200.0
1575931674.8634086,2020,108.0
1575931678.9177847,2030,200.0
1575931682.983438,2040,127.0
1575931685.9735243,2050,147.0
1575931692.8595984,2060,124.0
1575931694.7873418,2070,18.0
1575931697.9017599,2080,200.0
1575931701.9061558,2090,200.0
1575931704.5942369,2100,136.0
1575931711.784572,2110,150.0
1575931714.6770055,2120,131.0
1575931718.1506839,2130,169.0
1575931721.0691583,2140,53.0
1575931723.9731135,2150,17.0
