Wall time,Step,Value
1575934792.1084874,0,9.0
1575934792.6460562,10,10.0
1575934792.79619,20,11.0
1575934792.9260442,30,10.0
1575934793.058532,40,8.0
1575934793.1844435,50,11.0
1575934793.7294853,60,9.0
1575934793.86088,70,13.0
1575934793.9964104,80,32.0
1575934794.5729694,90,10.0
1575934794.9126818,100,9.0
1575934795.570265,110,10.0
1575934795.9022114,120,11.0
1575934796.3948376,130,10.0
1575934796.955412,140,24.0
1575934797.6869862,150,25.0
1575934799.2094922,160,28.0
1575934799.9834409,170,14.0
1575934800.498038,180,13.0
1575934801.111945,190,11.0
1575934801.5986998,200,15.0
1575934802.494638,210,16.0
1575934803.0075183,220,13.0
1575934803.4559324,230,13.0
1575934803.8613849,240,11.0
1575934804.570412,250,15.0
1575934808.9764752,260,142.0
1575934812.603929,270,200.0
1575934816.1064675,280,187.0
1575934820.9952183,290,200.0
1575934826.335497,300,200.0
1575934838.1112022,310,200.0
1575934843.445233,320,200.0
1575934848.858121,330,200.0
1575934853.949307,340,197.0
1575934858.8603756,350,200.0
1575934870.3033984,360,200.0
1575934875.6626582,370,200.0
1575934881.0278864,380,200.0
1575934886.411479,390,200.0
1575934891.7912784,400,200.0
1575934903.1071873,410,200.0
1575934907.9332483,420,146.0
1575934912.8714015,430,194.0
1575934918.0997765,440,200.0
1575934923.1321342,450,200.0
1575934934.4775364,460,191.0
1575934939.4661655,470,145.0
1575934944.5989752,480,181.0
1575934949.397407,490,200.0
1575934954.2716262,500,165.0
1575934964.7863147,510,146.0
1575934968.9313252,520,156.0
1575934973.3826427,530,200.0
1575934978.019237,540,148.0
1575934982.8027835,550,200.0
1575934991.23513,560,200.0
1575934995.6007347,570,143.0
1575935000.210251,580,152.0
1575935004.4052365,590,158.0
1575935007.4167,600,162.0
1575935016.2664661,610,142.0
1575935020.4027774,620,156.0
1575935025.383254,630,175.0
1575935030.047785,640,191.0
1575935034.4158795,650,162.0
1575935043.3130488,660,134.0
1575935047.8358757,670,200.0
1575935052.746332,680,170.0
1575935055.6335819,690,145.0
1575935058.0220027,700,88.0
1575935065.2070723,710,116.0
1575935068.4039986,720,178.0
1575935072.7513082,730,200.0
1575935078.0552912,740,168.0
1575935082.8574507,750,200.0
1575935094.1226308,760,162.0
1575935098.5508015,770,123.0
1575935103.205597,780,198.0
1575935107.037882,790,200.0
1575935111.8517911,800,161.0
1575935122.021562,810,61.0
1575935126.2487755,820,159.0
1575935130.1150498,830,154.0
1575935133.4595504,840,143.0
1575935136.8230033,850,200.0
1575935147.0184517,860,193.0
1575935151.902654,870,186.0
1575935156.976658,880,200.0
1575935161.8021827,890,142.0
1575935166.8383672,900,200.0
1575935178.216759,910,200.0
1575935181.1754105,920,54.0
1575935185.6535287,930,200.0
1575935190.1534317,940,181.0
1575935194.7297494,950,174.0
1575935204.222563,960,182.0
1575935209.0212677,970,200.0
1575935214.1748993,980,183.0
1575935218.8913498,990,200.0
1575935223.948614,1000,200.0
1575935232.9674494,1010,200.0
1575935236.3380346,1020,118.0
1575935240.9060514,1030,193.0
1575935245.6950796,1040,200.0
1575935250.0442042,1050,136.0
1575935260.0947442,1060,200.0
1575935264.648789,1070,200.0
1575935269.0705855,1080,200.0
1575935272.6983104,1090,200.0
