Wall time,Step,Value
1575956078.5123281,0,64.0
1575956084.3811274,10,9.0
1575956085.095296,20,25.0
1575956085.8608427,30,24.0
1575956087.6845174,40,64.0
1575956090.8667195,50,82.0
1575956103.579444,60,200.0
1575956106.6952987,70,10.0
1575956108.3685474,80,111.0
1575956113.038876,90,200.0
1575956115.844985,100,156.0
1575956126.9060712,110,28.0
1575956129.2523432,120,49.0
1575956131.5375302,130,33.0
1575956135.5415359,140,200.0
1575956137.2016222,150,50.0
1575956140.4613266,160,64.0
1575956141.5792596,170,29.0
1575956142.5969136,180,14.0
1575956143.240853,190,11.0
1575956145.2321723,200,87.0
1575956149.0812929,210,20.0
1575956150.5051208,220,32.0
1575956151.6082811,230,10.0
1575956152.6269195,240,17.0
1575956153.4611356,250,11.0
1575956155.2908757,260,23.0
1575956156.259322,270,55.0
1575956157.0858574,280,18.0
1575956157.7919526,290,28.0
1575956158.4184246,300,11.0
1575956163.6647596,310,8.0
1575956165.214148,320,11.0
1575956167.3963904,330,104.0
1575956168.880499,340,32.0
1575956171.0317633,350,50.0
1575956172.852649,360,61.0
1575956173.8404582,370,9.0
1575956174.805643,380,23.0
1575956175.789953,390,29.0
1575956177.047513,400,23.0
1575956178.2012956,410,9.0
1575956179.4507768,420,12.0
1575956181.2536867,430,45.0
1575956182.306553,440,34.0
1575956185.0011678,450,36.0
1575956186.5794122,460,27.0
1575956188.5589006,470,10.0
1575956190.141289,480,14.0
1575956191.6546364,490,65.0
1575956192.340602,500,11.0
1575956194.1740127,510,44.0
1575956194.9126186,520,24.0
1575956196.3909786,530,12.0
1575956197.2356308,540,29.0
1575956198.8766403,550,27.0
1575956200.9905646,560,112.0
1575956202.430527,570,23.0
1575956203.400243,580,29.0
1575956204.3952625,590,12.0
1575956205.3500526,600,35.0
1575956206.7024558,610,54.0
1575956208.2549958,620,31.0
1575956210.8120413,630,18.0
1575956212.589864,640,61.0
1575956215.2922738,650,45.0
1575956219.6009233,660,13.0
1575956221.9202397,670,89.0
1575956224.0100777,680,133.0
1575956226.2514215,690,10.0
1575956228.143554,700,76.0
1575956231.7744896,710,11.0
1575956233.793425,720,10.0
1575956235.3624506,730,28.0
1575956236.722481,740,10.0
1575956237.83966,750,20.0
1575956242.3529155,760,14.0
1575956243.5262465,770,44.0
1575956245.836481,780,15.0
1575956247.7492318,790,122.0
1575956248.5784194,800,11.0
1575956249.7601392,810,28.0
1575956251.119269,820,81.0
1575956252.3719296,830,19.0
1575956253.1518023,840,11.0
1575956254.1476438,850,42.0
1575956256.5457394,860,9.0
1575956258.101042,870,36.0
1575956258.9246013,880,9.0
1575956259.5191689,890,10.0
1575956260.0838192,900,11.0
1575956264.0507674,910,36.0
