Wall time,Step,Value
1576050965.3823526,0,58.0
1576050971.068595,10,116.0
1576050973.5919738,20,10.0
1576050977.3639665,30,200.0
1576050981.7868137,40,200.0
1576050986.9981747,50,200.0
1576051002.717151,60,200.0
1576051009.4340012,70,137.0
1576051013.38467,80,27.0
1576051018.5323622,90,17.0
1576051022.464622,100,141.0
1576051038.3474894,110,157.0
1576051042.8757856,120,200.0
1576051049.6133857,130,61.0
1576051054.4841099,140,45.0
1576051058.8372042,150,106.0
1576051071.5634904,160,200.0
1576051076.4029236,170,142.0
1576051083.698456,180,200.0
1576051088.8955166,190,200.0
1576051096.2111528,200,180.0
1576051110.4170501,210,156.0
1576051115.554563,220,145.0
1576051121.5006077,230,148.0
1576051127.2093608,240,183.0
1576051132.9990869,250,85.0
1576051152.6285613,260,200.0
1576051160.1746616,270,43.0
1576051165.920199,280,112.0
1576051171.4746504,290,200.0
1576051178.077135,300,200.0
1576051198.122828,310,141.0
1576051201.9006846,320,13.0
1576051205.520495,330,124.0
1576051209.9059625,340,78.0
1576051213.2106102,350,77.0
1576051225.3130813,360,93.0
1576051231.2128742,370,170.0
1576051235.7665722,380,99.0
1576051238.8735807,390,105.0
1576051243.3005903,400,116.0
1576051258.308821,410,140.0
1576051263.8393853,420,59.0
1576051268.7369359,430,128.0
1576051275.0818977,440,171.0
1576051282.8827608,450,200.0
1576051301.0418603,460,200.0
1576051306.6643534,470,178.0
1576051312.3524091,480,200.0
1576051318.164235,490,200.0
1576051323.933148,500,187.0
1576051344.700238,510,107.0
1576051349.1036599,520,106.0
1576051354.8086238,530,186.0
1576051360.2193372,540,200.0
1576051366.097293,550,200.0
1576051387.3176007,560,200.0
1576051391.3882675,570,103.0
1576051397.6052628,580,200.0
1576051403.166598,590,55.0
1576051408.0276809,600,126.0
1576051425.926344,610,98.0
1576051430.907963,620,200.0
1576051434.8970294,630,16.0
1576051441.4173934,640,200.0
1576051447.1628292,650,10.0
1576051451.0350578,660,183.0
1576051457.7887871,670,116.0
1576051458.6805592,680,17.0
1576051463.0812502,690,93.0
1576051465.8122222,700,21.0
1576051471.2060428,710,121.0
1576051475.1891923,720,145.0
1576051479.844893,730,99.0
1576051485.1435568,740,200.0
1576051490.35122,750,122.0
1576051502.3328724,760,12.0
1576051507.69252,770,120.0
1576051514.115762,780,23.0
1576051519.9972448,790,156.0
1576051523.852554,800,93.0
1576051535.612473,810,139.0
1576051540.8856978,820,200.0
1576051548.7651303,830,200.0
1576051554.0589607,840,47.0
1576051560.589129,850,200.0
1576051578.6409974,860,36.0
1576051586.2392251,870,200.0
1576051594.4526296,880,200.0
1576051600.6516404,890,12.0
1576051606.942417,900,200.0
1576051626.918598,910,200.0
1576051635.1730988,920,200.0
1576051639.623566,930,53.0
1576051646.225944,940,200.0
1576051652.0726395,950,200.0
1576051672.257698,960,138.0
1576051677.0762496,970,97.0
1576051682.5685039,980,200.0
1576051688.1465619,990,11.0
1576051695.7106264,1000,12.0
1576051716.6336415,1010,200.0
1576051720.5616233,1020,51.0
1576051725.0756648,1030,89.0
1576051729.10031,1040,110.0
1576051733.3956258,1050,110.0
1576051749.5364249,1060,24.0
1576051754.6518576,1070,200.0
1576051759.3856616,1080,10.0
1576051765.4863145,1090,200.0
1576051773.7128925,1100,200.0
1576051794.7628992,1110,200.0
1576051800.210375,1120,12.0
1576051807.097016,1130,33.0
1576051814.048677,1140,200.0
1576051818.6892347,1150,200.0
1576051836.3814983,1160,110.0
1576051841.2583866,1170,200.0
1576051842.5161211,1180,103.0
1576051848.3189251,1190,103.0
1576051854.0703065,1200,148.0
1576051872.2515938,1210,127.0
1576051876.600686,1220,90.0
1576051883.1161494,1230,87.0
1576051887.693912,1240,200.0
1576051892.7588067,1250,84.0
1576051901.1634796,1260,111.0
1576051906.5372305,1270,197.0
1576051913.1232297,1280,138.0
1576051921.3423016,1290,200.0
1576051926.0962348,1300,16.0
1576051931.5920484,1310,200.0
1576051936.766769,1320,117.0
1576051940.7265482,1330,24.0
1576051943.2691019,1340,13.0
1576051948.441504,1350,200.0
1576051965.8717377,1360,186.0
1576051971.3302429,1370,61.0
1576051976.6195524,1380,200.0
1576051979.904528,1390,127.0
1576051986.826584,1400,200.0
1576052004.7825925,1410,25.0
1576052010.5152552,1420,145.0
1576052017.1116376,1430,162.0
1576052021.5173986,1440,200.0
1576052027.460058,1450,200.0
1576052047.5408533,1460,180.0
1576052051.9365492,1470,94.0
1576052057.052433,1480,200.0
1576052063.9741611,1490,200.0
1576052071.6451595,1500,200.0
1576052089.763817,1510,106.0
1576052096.4747539,1520,200.0
1576052099.955658,1530,94.0
1576052105.4927835,1540,145.0
1576052108.9739304,1550,16.0
1576052115.9295132,1560,97.0
1576052119.6880052,1570,58.0
1576052124.6943347,1580,200.0
1576052132.5730863,1590,200.0
