Wall time,Step,Value
1576146848.711785,0,-0.04007541760802269
1576146849.2851048,10,-0.04007541760802269
1576146849.4806135,20,-0.04007541760802269
1576146849.674556,30,-0.04007541760802269
1576146849.8668716,40,-0.04007541760802269
1576146850.0626354,50,-0.04007541760802269
1576146850.5296266,60,-0.04007541760802269
1576146850.7200236,70,-0.04007541760802269
1576146850.9071393,80,-0.04007541760802269
1576146851.0979037,90,-0.04007541760802269
1576146851.2742138,100,-0.04007541760802269
1576146852.1778753,110,0.45444202423095703
1576146852.5536873,120,1.5635027885437012
1576146852.943755,130,3.4472718238830566
1576146853.3540006,140,6.154946804046631
1576146853.7692819,150,7.684772491455078
1576146854.4620914,160,8.8148775100708
1576146854.8629062,170,9.624812126159668
1576146855.3054094,180,9.568832397460938
1576146856.2651405,190,9.74539566040039
1576146856.7535663,200,10.671503067016602
1576146857.56672,210,11.117929458618164
1576146858.389848,220,11.976646423339844
1576146860.410201,230,12.089719772338867
1576146864.5133867,240,11.75777530670166
1576146869.5149548,250,11.86176586151123
1576146882.9740438,260,12.353148460388184
1576146888.7391605,270,12.739213943481445
1576146894.807412,280,13.361650466918945
1576146900.8788955,290,13.606132507324219
1576146906.9677923,300,13.766679763793945
1576146919.4360802,310,14.131011962890625
1576146924.737328,320,14.3759765625
1576146929.0679421,330,14.333271026611328
1576146934.4594507,340,14.553298950195312
1576146940.2306178,350,14.832279205322266
1576146950.5575266,360,15.021478652954102
1576146955.9971774,370,15.749001502990723
1576146961.5919888,380,16.470308303833008
1576146967.5491297,390,16.631954193115234
1576146972.8943813,400,16.74484634399414
1576146984.9178772,410,17.00496482849121
1576146990.1138995,420,17.60655403137207
1576146995.4065604,430,17.520965576171875
1576147000.6560464,440,17.5152530670166
1576147006.0129068,450,17.771522521972656
1576147017.1159062,460,17.714452743530273
1576147022.2561686,470,17.777339935302734
1576147027.6100624,480,17.813100814819336
1576147033.3356895,490,17.85601234436035
1576147038.9119463,500,17.40083122253418
1576147051.4044473,510,17.915719985961914
1576147057.224433,520,18.00019073486328
1576147063.7689064,530,18.34994888305664
1576147069.0212584,540,18.74858856201172
1576147074.683952,550,18.958454132080078
1576147086.760738,560,18.943601608276367
1576147092.1895664,570,18.94346046447754
1576147097.4841044,580,18.945451736450195
1576147100.557933,590,18.69664192199707
1576147104.1021163,600,18.97898292541504
1576147114.1748805,610,19.18598747253418
1576147119.8319235,620,19.37278175354004
1576147125.688095,630,19.1722469329834
1576147132.4392529,640,19.05771827697754
1576147138.8498926,650,19.219968795776367
1576147150.26518,660,19.32779312133789
1576147155.9099789,670,19.519254684448242
1576147161.794306,680,19.689023971557617
1576147167.9936767,690,19.505062103271484
1576147173.3919988,700,19.69002914428711
1576147184.603946,710,19.664945602416992
1576147190.1833038,720,19.735172271728516
1576147195.2961137,730,19.903396606445312
1576147200.121911,740,19.957910537719727
1576147205.4119632,750,19.854198455810547
1576147216.7807393,760,19.88564109802246
1576147221.9091766,770,19.740676879882812
1576147227.2073653,780,19.774091720581055
1576147231.837051,790,19.895309448242188
1576147237.0579598,800,20.057300567626953
1576147249.5548158,810,19.90792465209961
1576147254.0950565,820,20.103967666625977
1576147258.8382633,830,19.948495864868164
1576147263.048286,840,19.904762268066406
1576147267.5791833,850,19.938282012939453
1576147275.7739878,860,19.826627731323242
1576147279.0268292,870,19.797672271728516
1576147283.1206024,880,19.909809112548828
1576147288.2292125,890,20.050373077392578
1576147292.5460823,900,20.352624893188477
1576147300.5988135,910,20.355222702026367
1576147304.6245456,920,20.327999114990234
1576147308.6276925,930,20.509336471557617
1576147313.450936,940,20.4677734375
1576147317.7936206,950,20.366439819335938
1576147328.3841925,960,20.46921157836914
1576147333.0319328,970,20.463699340820312
1576147336.987657,980,20.422035217285156
1576147342.612938,990,20.085832595825195
1576147347.9524324,1000,19.441022872924805
1576147361.078113,1010,18.988218307495117
1576147366.912372,1020,18.619308471679688
1576147372.905583,1030,17.96078872680664
1576147378.246491,1040,18.222753524780273
1576147383.1337588,1050,18.811941146850586
1576147390.4432616,1060,19.066097259521484
1576147395.1141026,1070,19.184585571289062
1576147400.6748714,1080,19.338115692138672
1576147405.3310535,1090,19.25438117980957
1576147412.176888,1100,19.260400772094727
1576147424.2807248,1110,19.24382781982422
1576147429.4367867,1120,19.27754020690918
1576147435.0940588,1130,19.229503631591797
1576147440.8622284,1140,19.33301544189453
1576147445.9848735,1150,19.52512550354004
1576147456.9909961,1160,19.580093383789062
1576147462.130442,1170,19.670795440673828
1576147467.2985783,1180,19.750699996948242
1576147472.2518942,1190,19.91082763671875
1576147477.7902062,1200,19.854753494262695
1576147491.0172887,1210,19.766454696655273
1576147496.4606287,1220,19.90347671508789
1576147503.1871393,1230,19.772066116333008
1576147507.9987674,1240,19.68069839477539
1576147512.3610654,1250,19.79974365234375
1576147521.7772803,1260,19.689315795898438
1576147526.2347069,1270,19.69054412841797
1576147531.037857,1280,19.838468551635742
1576147535.639688,1290,19.89514923095703
1576147540.8307865,1300,20.017305374145508
1576147550.1100142,1310,19.937320709228516
1576147554.7139227,1320,19.87808609008789
1576147559.926185,1330,19.89704704284668
1576147564.8378117,1340,19.988311767578125
1576147569.647508,1350,20.16086769104004
1576147578.8322756,1360,20.0
1576147583.9034402,1370,19.98781967163086
1576147588.9507797,1380,20.03811264038086
1576147594.0622613,1390,20.03917694091797
1576147598.845302,1400,19.991174697875977
1576147606.2531703,1410,19.741371154785156
1576147609.699814,1420,19.638893127441406
1576147615.1580374,1430,19.26041030883789
1576147619.9666104,1440,18.976974487304688
1576147624.6862402,1450,18.683059692382812
1576147634.7312703,1460,18.44354248046875
1576147639.2976873,1470,18.265493392944336
1576147643.9463987,1480,18.596725463867188
1576147648.747923,1490,19.640398025512695
1576147652.198124,1500,19.85010528564453
1576147658.628198,1510,19.69350814819336
1576147662.4333816,1520,19.57383918762207
1576147666.2069392,1530,19.422046661376953
1576147670.1190119,1540,19.284940719604492
1576147674.922681,1550,18.872299194335938
1576147685.1292598,1560,18.646678924560547
1576147689.5291884,1570,18.598730087280273
1576147694.2609444,1580,18.32562255859375
1576147698.4724529,1590,18.2930965423584
1576147703.5421648,1600,17.955917358398438
1576147714.5338118,1610,18.114614486694336
1576147719.7285247,1620,18.156641006469727
1576147725.554045,1630,18.25782012939453
1576147731.5943992,1640,18.3983211517334
1576147736.5171063,1650,18.506561279296875
1576147746.8151884,1660,18.80168914794922
1576147749.9594805,1670,18.49519157409668
1576147755.165645,1680,18.00887107849121
1576147760.785068,1690,17.948265075683594
1576147766.29342,1700,18.24766731262207
1576147777.099482,1710,18.382383346557617
1576147781.7395914,1720,18.46071434020996
1576147786.6500876,1730,18.596254348754883
1576147791.4296808,1740,18.88591957092285
1576147795.6640213,1750,18.987594604492188
1576147803.2654378,1760,18.92266845703125
1576147806.5500715,1770,18.84971809387207
1576147810.37702,1780,18.892698287963867
1576147813.2553651,1790,18.892772674560547
1576147815.9670398,1800,19.33834457397461
1576147822.4752533,1810,19.32899284362793
1576147825.8400655,1820,19.354917526245117
1576147830.653802,1830,19.200769424438477
1576147836.11431,1840,19.178606033325195
1576147841.2577922,1850,19.114891052246094
1576147852.3915873,1860,18.757905960083008
1576147857.8265083,1870,18.967199325561523
1576147863.3365457,1880,19.223766326904297
1576147867.62881,1890,19.62447738647461
1576147872.5512083,1900,19.754663467407227
1576147882.8121057,1910,19.44580841064453
1576147886.7462428,1920,19.338090896606445
1576147892.3277407,1930,19.335617065429688
1576147897.7878382,1940,19.379396438598633
1576147903.1750295,1950,19.544143676757812
1576147914.3374155,1960,19.551490783691406
1576147918.2514806,1970,19.747739791870117
1576147922.4973733,1980,19.84029769897461
1576147927.0751073,1990,19.93256950378418
1576147931.5271122,2000,19.634891510009766
1576147941.0101368,2010,19.25480842590332
1576147945.1326056,2020,19.32990074157715
1576147948.6581948,2030,19.577199935913086
1576147951.9727156,2040,19.408246994018555
1576147956.1798408,2050,19.509862899780273
1576147964.7441459,2060,19.45908546447754
1576147969.0165179,2070,19.584074020385742
1576147973.117056,2080,19.217632293701172
1576147976.185813,2090,18.903268814086914
1576147980.5794303,2100,18.513378143310547
1576147990.9661026,2110,18.339866638183594
1576147996.1621296,2120,17.98967933654785
1576148000.9084914,2130,18.009031295776367
1576148006.2812104,2140,18.083892822265625
1576148011.4505568,2150,18.1076717376709
1576148021.9967968,2160,18.495325088500977
1576148026.2583053,2170,18.844030380249023
1576148029.3639636,2180,18.914098739624023
1576148032.4407475,2190,18.765487670898438
1576148036.190986,2200,18.422813415527344
1576148043.975411,2210,18.609710693359375
1576148048.1641622,2220,18.619441986083984
1576148052.4946218,2230,18.854116439819336
1576148056.6192768,2240,19.027023315429688
1576148060.8549123,2250,19.319011688232422
1576148069.4928713,2260,19.240413665771484
1576148073.575135,2270,19.283288955688477
1576148077.4509025,2280,19.522186279296875
1576148081.3727136,2290,19.529664993286133
1576148084.6586626,2300,19.3404598236084
1576148089.7580428,2310,19.3109188079834
1576148090.7013595,2320,19.066436767578125
1576148092.914564,2330,19.11647605895996
1576148095.043535,2340,18.5060977935791
1576148098.8865912,2350,18.335662841796875
