Wall time,Step,Value
1575964299.1081164,0,0.1224721148610115
1575964299.7942772,10,0.1224721148610115
1575964299.9695325,20,0.1224721148610115
1575964300.1441832,30,0.1224721148610115
1575964300.3384469,40,0.1224721148610115
1575964300.5127144,50,0.1224721148610115
1575964301.0334728,60,0.1224721148610115
1575964301.534331,70,0.39453861117362976
1575964301.9079654,80,1.1712566614151
1575964302.2522666,90,2.2588350772857666
1575964302.6097395,100,3.816072702407837
1575964303.34121,110,5.633028507232666
1575964303.717791,120,7.233963966369629
1575964304.1412075,130,8.700845718383789
1575964304.5051022,140,9.801517486572266
1575964304.9123647,150,9.995904922485352
1575964305.6734166,160,10.273496627807617
1575964306.0702822,170,10.82336139678955
1575964306.4805245,180,11.127575874328613
1575964306.9698815,190,11.218008995056152
1575964307.5478463,200,11.289193153381348
1575964308.747535,210,11.326228141784668
1575964309.5238066,220,11.51478385925293
1575964310.2761314,230,11.538320541381836
1575964311.005812,240,12.045466423034668
1575964311.8622806,250,12.355542182922363
1575964313.4217637,260,12.466462135314941
1575964314.3105466,270,12.732795715332031
1575964315.3259428,280,13.033158302307129
1575964316.3272507,290,13.245320320129395
1575964317.6589384,300,13.416975021362305
1575964320.767551,310,13.645962715148926
1575964322.1990907,320,13.598645210266113
1575964323.9077175,330,13.558727264404297
1575964325.5287209,340,13.969917297363281
1575964327.2527916,350,14.07104206085205
1575964331.1493568,360,14.620732307434082
1575964333.2055044,370,15.094682693481445
1575964335.3813262,380,15.85960578918457
1575964337.8383906,390,16.717504501342773
1575964340.4450068,400,17.28717613220215
1575964346.7279644,410,17.913372039794922
1575964350.1159828,420,18.308107376098633
1575964353.8013947,430,18.30735969543457
1575964357.7193537,440,18.389108657836914
1575964362.1140769,450,18.553749084472656
1575964372.0510716,460,18.56702423095703
1575964376.3530128,470,18.604177474975586
1575964380.7970202,480,18.437559127807617
1575964385.326501,490,18.744304656982422
1575964389.7844515,500,18.96222686767578
1575964400.079567,510,18.98712158203125
1575964404.4463127,520,18.99241828918457
1575964408.7818286,530,19.203155517578125
1575964412.2705722,540,19.31850242614746
1575964415.1108913,550,19.401426315307617
1575964419.1484182,560,19.388816833496094
1575964423.3449025,570,19.696802139282227
1575964427.9543316,580,19.620534896850586
1575964432.5346196,590,19.91425132751465
1575964437.1031168,600,19.811046600341797
1575964447.3947737,610,19.865528106689453
1575964451.9881172,620,19.796682357788086
1575964456.4629745,630,19.54153060913086
1575964460.9613764,640,19.403207778930664
1575964465.5370624,650,19.51870346069336
1575964475.9405437,660,19.683717727661133
1575964480.2640984,670,19.72249412536621
1575964484.6521037,680,19.915433883666992
1575964488.2334173,690,19.544105529785156
1575964492.7234733,700,19.251266479492188
1575964503.0803382,710,19.093769073486328
1575964507.609549,720,19.144792556762695
1575964511.677454,730,18.913801193237305
1575964516.0934124,740,18.907489776611328
1575964520.5845506,750,18.964645385742188
1575964530.4774914,760,18.761194229125977
1575964534.3048604,770,18.658679962158203
1575964538.1041481,780,18.443058013916016
1575964542.4545372,790,18.187824249267578
1575964546.177182,800,18.339801788330078
1575964554.3089442,810,18.107534408569336
1575964557.8531513,820,18.444093704223633
1575964561.363729,830,18.496862411499023
1575964564.8986034,840,18.61766242980957
1575964568.4135747,850,18.759586334228516
1575964575.5720754,860,19.039939880371094
1575964577.4146547,870,19.06485366821289
1575964580.2401505,880,18.89337921142578
1575964583.1588616,890,18.671911239624023
1575964586.1133986,900,18.930675506591797
1575964593.064715,910,18.835660934448242
1575964596.3053138,920,18.77151107788086
1575964599.4623682,930,18.847227096557617
1575964602.7709756,940,18.924610137939453
1575964606.4846208,950,19.271230697631836
1575964615.4399893,960,19.330280303955078
1575964619.0915523,970,19.444974899291992
1575964622.9477503,980,19.64539909362793
1575964626.6848712,990,19.61175537109375
1575964629.8954256,1000,19.501602172851562
1575964636.417291,1010,19.68228530883789
1575964639.9537332,1020,19.703523635864258
1575964643.3665185,1030,19.43630027770996
1575964646.9892986,1040,19.11838722229004
1575964651.5495725,1050,19.00806999206543
1575964661.5905197,1060,19.061504364013672
1575964665.885314,1070,19.18737030029297
1575964670.0559387,1080,18.88723373413086
1575964674.1002889,1090,19.08950424194336
1575964678.4605606,1100,19.31906509399414
1575964687.8506627,1110,19.508377075195312
1575964691.9386592,1120,19.52060890197754
1575964696.2295823,1130,19.728530883789062
1575964699.9831424,1140,19.64353370666504
1575964703.9326677,1150,19.51599884033203
1575964714.1201236,1160,19.52284812927246
1575964717.946752,1170,19.42695426940918
1575964722.0538168,1180,19.361431121826172
1575964726.4912698,1190,19.308679580688477
1575964731.0385458,1200,19.56244468688965
1575964740.9896073,1210,19.537738800048828
1575964745.2420747,1220,19.60211753845215
1575964748.8969944,1230,19.64630126953125
1575964752.4789708,1240,19.524761199951172
1575964756.0929518,1250,19.580289840698242
1575964763.434917,1260,19.795507431030273
1575964766.6633694,1270,19.78855323791504
1575964769.6707957,1280,19.962820053100586
1575964772.6739547,1290,19.910125732421875
1575964775.35717,1300,19.8154354095459
1575964781.8427253,1310,19.82686996459961
1575964785.244203,1320,19.88924217224121
1575964788.2097216,1330,19.934406280517578
1575964791.4691863,1340,19.93906021118164
1575964794.6751869,1350,19.949403762817383
1575964801.5951502,1360,19.962875366210938
1575964804.77169,1370,19.899017333984375
1575964807.9048753,1380,19.826074600219727
1575964811.0535276,1390,19.78226089477539
1575964814.2509658,1400,19.706226348876953
1575964821.7351506,1410,19.641632080078125
1575964824.9475448,1420,19.734516143798828
1575964828.3189204,1430,19.750625610351562
1575964831.4477308,1440,19.73143196105957
1575964834.626266,1450,19.85968780517578
1575964841.8168283,1460,19.94137954711914
1575964844.9859655,1470,20.014493942260742
1575964848.2303133,1480,19.94821548461914
1575964851.4659905,1490,19.98922348022461
1575964854.7188663,1500,19.846773147583008
1575964862.159847,1510,19.778432846069336
1575964865.4236786,1520,19.734468460083008
1575964868.5933166,1530,19.729280471801758
1575964871.8037043,1540,19.746536254882812
1575964874.9615724,1550,19.889385223388672
1575964881.9172442,1560,19.928525924682617
1575964884.9956,1570,19.96978187561035
1575964888.0728278,1580,19.917064666748047
1575964891.1244895,1590,19.87187957763672
1575964894.213049,1600,19.867420196533203
1575964901.011501,1610,19.819656372070312
1575964903.959225,1620,19.857698440551758
1575964907.22339,1630,19.79423713684082
1575964910.2287898,1640,19.710552215576172
1575964913.2069356,1650,19.741683959960938
1575964919.9146821,1660,19.8742618560791
1575964923.0942929,1670,19.779285430908203
1575964926.29544,1680,19.629125595092773
1575964929.1983485,1690,19.597246170043945
1575964931.452939,1700,19.83758544921875
1575964938.0123193,1710,19.91153907775879
1575964940.9504893,1720,19.94856071472168
1575964944.1849627,1730,19.897789001464844
1575964948.0054357,1740,20.069425582885742
1575964951.7151651,1750,19.931150436401367
1575964953.6431236,1760,19.778261184692383
1575964956.96633,1770,19.464569091796875
