Wall time,Step,Value
1575934823.57194,0,0.41706711053848267
1575934825.0442924,10,0.41706711053848267
1575934825.2299125,20,0.41706711053848267
1575934825.7908266,30,0.672115683555603
1575934826.5674496,40,1.9674649238586426
1575934827.1654572,50,3.2347090244293213
1575934828.2111588,60,4.31508207321167
1575934828.6199355,70,5.3514838218688965
1575934829.0269165,80,6.374536991119385
1575934829.4171479,90,7.290616989135742
1575934829.9840422,100,8.21365737915039
1575934832.500116,110,9.469840049743652
1575934833.2723877,120,10.68372631072998
1575934833.7376673,130,11.667713165283203
1575934834.0805504,140,12.638174057006836
1575934834.3980472,150,13.475181579589844
1575934835.0327065,160,14.162379264831543
1575934835.3329172,170,14.738314628601074
1575934835.6434932,180,15.000685691833496
1575934835.929402,190,15.25351333618164
1575934836.226853,200,15.440220832824707
1575934836.8153718,210,15.423718452453613
1575934837.1277683,220,15.494527816772461
1575934837.4885967,230,15.343791007995605
1575934837.8173954,240,15.117035865783691
1575934838.2339673,250,14.793121337890625
1575934839.0049462,260,14.57560920715332
1575934839.3189948,270,14.302138328552246
1575934839.6733253,280,13.877248764038086
1575934840.087421,290,13.69145393371582
1575934841.023878,300,13.3651123046875
1575934842.1334126,310,13.180095672607422
1575934842.5903096,320,12.901047706604004
1575934843.1663084,330,12.72523021697998
1575934843.7680707,340,12.636252403259277
1575934844.6828413,350,12.453194618225098
1575934848.031042,360,12.502431869506836
1575934849.825654,370,12.521349906921387
1575934853.1570907,380,12.718960762023926
1575934857.804641,390,12.984964370727539
1575934860.3208146,400,13.43623161315918
1575934864.3787646,410,14.006420135498047
1575934866.4196374,420,14.505464553833008
1575934868.284527,430,15.150517463684082
1575934870.5502865,440,15.71903133392334
1575934873.225982,450,16.269367218017578
1575934880.6599364,460,16.813772201538086
1575934884.3586836,470,17.168611526489258
1575934888.2431383,480,17.43415641784668
1575934891.18001,490,17.611255645751953
1575934894.0986738,500,17.640819549560547
1575934902.8805516,510,17.688858032226562
1575934906.7516336,520,17.840328216552734
1575934910.7103982,530,18.033456802368164
1575934914.666727,540,18.164867401123047
1575934918.6576982,550,18.36382484436035
1575934927.8103738,560,18.630687713623047
1575934930.3882942,570,18.76885986328125
1575934932.3375747,580,18.849451065063477
1575934933.7390676,590,18.909008026123047
1575934935.9614654,600,18.944774627685547
1575934942.1168754,610,18.977081298828125
1575934945.0783465,620,18.974931716918945
1575934946.7581327,630,18.928667068481445
1575934947.3422806,640,18.86363983154297
1575934947.6669223,650,18.795507431030273
1575934948.218946,660,18.828229904174805
1575934948.4785542,670,18.72248649597168
1575934948.8167343,680,18.542991638183594
1575934949.0829952,690,18.45979881286621
1575934949.3636541,700,18.155717849731445
1575934949.8992867,710,18.12637710571289
1575934950.3122044,720,17.94379997253418
1575934952.499712,730,17.716930389404297
1575934955.6112237,740,17.75250816345215
1575934959.1848114,750,17.818866729736328
1575934968.8789535,760,17.97047233581543
1575934972.8613138,770,17.9222469329834
1575934976.8327577,780,17.884784698486328
1575934980.7992277,790,18.014577865600586
1575934984.7884874,800,17.98746109008789
1575934994.4256759,810,17.97161293029785
1575934998.401695,820,18.02147674560547
1575935002.4095745,830,18.021947860717773
1575935006.2190907,840,18.168601989746094
1575935009.9811504,850,18.17852210998535
1575935015.6773632,860,18.314077377319336
1575935016.5648797,870,18.384605407714844
1575935017.4710004,880,18.28733253479004
1575935020.7393923,890,18.177410125732422
1575935024.700902,900,18.215761184692383
1575935035.3233104,910,18.311607360839844
1575935039.3300395,920,18.365869522094727
1575935043.4015985,930,18.46021270751953
1575935047.3989918,940,18.814138412475586
1575935051.3805413,950,18.922977447509766
1575935060.9967716,960,19.00824546813965
1575935064.9618852,970,18.990320205688477
1575935067.2607818,980,19.138391494750977
1575935067.636205,990,19.09189796447754
1575935070.21305,1000,18.716354370117188
1575935079.6460907,1010,18.445566177368164
1575935083.6309898,1020,18.180055618286133
1575935087.6126626,1030,17.956405639648438
1575935091.5968668,1040,17.723140716552734
1575935095.579933,1050,17.739582061767578
1575935105.2426,1060,17.909378051757812
1575935108.9674528,1070,18.15825843811035
1575935112.3302665,1080,18.41037940979004
1575935115.103671,1090,18.633832931518555
